"","Student.Code","Time","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","blanks"
"6080","IZYRL1362H",15,"B","A","B","C","C","A","D","C","B","E","B","E","D","C","AB","D","AB","CD","A","BE",0
"6081","RBUTY3449G",24,"A","A","B","C","B","B","B","B","D","C","D","A","E","F","AF","A","BCD","E","ABC","C",0
"6082","FZXBH2570T",29,"A","B","B","D","E",NA,"A","B","B","E","C","C","B","A","BCD","BC","B","ACEG","CE","CD",1
"6083","LPIDZ3226R",24,"A","B","A","D","D","D","E","E","D","D","F","A","A","F","C","AD","AC","ACE","B","CD",0
"6084","EQMJV5823M",14,"A","A","C","D","C","D","E","D","C","C",NA,"E","B","D","A","AB","BC","ACEG","DE","AD",1
"6085","IANIR5450W",21,"B","B","B","C","C","C","E","C","C","D","E","A","A","B","AF","AB","ACD","BDG","B","C",0
"6086","AAJUK7477Z",26,"B","B","B","D","A","D","B","C","C","D","D","A","A","B","C","D","A","BDG","A","C",0
"6087","PNRFU6631R",33,"B","B","B","C","D","D","B","C","E","D","E","A","A","B","BCE","D","ABCD","DG","C","C",0
"6088","KBWXS9830L",30,"B","B","B","C","D","C","D","C","C","D","E","A","D","F","C","AB","B","CD","AB","B",0
"6089","ANEOQ9681W",24,"B","A","D","D","B","C","B","B","C","D","C","B","A","F","ABE",NA,"DE","ADG","BCD","AD",1
"6090","KLHDZ5753V",1,"A","A","B","D","D","A","A","D","B","E","C","B","C","B","ACD","C","ABCD","EF","AB","B",0
"6091","IOKUB9010U",18,"A","B","B","C","C","A","D","C","B","D","C","B","B","F","CEF","D","AD","DG","B","C",0
"6092","ZCLPG6639W",13,"B","B","B","C","D","C","E","C","C","D","F","A","A","B","AF","B","ACD","DG","A","C",0
"6093","UYLSF5573J",18,"C","A","B","E","D","A","B","A","D","C","E","D","C","F","BC","B","A","CD","BD","D",0
"6094","UFHBF0617X",24,"A","A","C","E","C","E","D","E","A","D","E","D","A","F","A","D","BC","ABCEF","B","C",0
"6095","NZRIE0580X",18,"B","B","B","C","C","C","D","C","C","D","E","A","A","B","C","D","ACD","DG","B","C",0
"6096","NYLXM5332O",27,"A","B","B","C","C","B","D","C","C","C","D","A","C","E","BDE","BC","AB","AC","B","B",0
"6097","MKSYD7044L",22,"A","B","B","E","A","B","D","B","B","B","B","B","C","B","BD","B","BC","D","BCD","BE",0
"6098","QJFIR3495H",33,"B","B","B","C","D","C","D","C","C","D","F","B","A","B","C","D","AD","DG","B","C",0
"6099","CAPHJ7580Q",40,"B","B","B","D","D","C","E","E","C","A","B","A","A","B","AF","B","ACD","AEG","AE","C",0
"6100","BCDKH6859K",25,"B","B","B","C",NA,"D","E","C","A","A","B","A","A","B","AF","D","A","DG","BD","B",1
"6101","YTCLA8534C",30,"B","B","B","C","C","E","E","C","B","E","B","A","A","F","ABCEF","ABD","ACD","ABDG","BDE","C",0
"6102","AVBUR4910F",38,"B","B","B","C","B","D","E","C","C","D","E","A","A","B","CEF","AD","ACD","ABDG","BE","C",0
"6103","YFZRE6546G",27,"C","B","B","C","C","B","D","C","C","D","B","B","D","B","BE","B","ABCD","CE","ABC","BC",0
"6104","SFDJC4189E",31,"B","B","B","C","C","C","E","C","D","D","F","A","A","G","C","B","A","BDG","B","C",0
"6105","DZSPR9350B",22,"B","B","B","C","D","E","E","C","C","D","A","A","A","B","C","D","ACD","DG","E","C",0
"6106","SLPAB1922H",18,"A","B","B","C","B","C","A","A","B","C","F","B","B","A","D","B","BC","CD","D","B",0
"6107","HZEUR8441H",33,"B","B","B","C","E","A","D","C","B","D","D","A","A","F","ABC","D","AD","ABCEG","ABC","C",0
"6108","VXMOE3874B",16,"A","B","B","C","D","D","E","D","C","B","C","A","C","B","AF","D","ABD","ABDF","BD","BD",0
"6109","SSRFA3355S",24,"B","B","B","C","D","C","E","C","C","D","E","A","A","B","C","D","ACD","DG","AB","C",0
"6110","TDSCE6253J",18,"A","B","B","C","D","C","A","C","C","D","B","A","A","B","CE","AD","E","DG","B","C",0
"6111","HLMHL0930N",27,"B","B","B","C","D","C","E","C","C","B","A","B","A","B","AF","AD","AB","ABG","BD","B",0
"6112","TFDIJ4743X",33,"B","A","B","C",NA,"C","E","C","C","D","F","A","A","B","CE","AB","AD","ADG","AB","B",1
"6113","OHPEP6631I",15,"B","B","B","C","D","B","D","C","C","D","E","A","A","B","AF","D","ACD","ABDG","B","C",0
"6114","ECIEB4969B",26,"B","B","D","C","B","C","E","D","B","D","A","B","A","F","CD","B","AD","BCF","A","CD",0
"6115","LMNMS8853R",24,"C","A","B","C","C","C","E","C","C","D","D","A","A","G","C","D","ACD","DG","C","C",0
"6116","DBEHF3030Z",24,"A","B","B","C","C","A","D","D","C","D","E","B","A","B","CD","D","AD","ADG","B","C",0
"6117","SZACW6164M",36,"B","B","B","E","C","C","E","C","B","D","F","B","A","B","C","B","AD","ABDG","B","C",0
"6118","TJWUG0162K",27,"B","A","B","E","D","C","E","C","C","D",NA,"A","A","F","C","D","ACD","DG","B","C",1
"6119","GFFKB8517K",30,"B","A","E","C","D","D","E","C","C","D","E","A","A","B","ABD","D","AD","ABCE","B","BC",0
"6120","IFSEJ0048I",35,"B","B","B","C","C","C","D","C","C","D","D","A","A","B","C","D","ACD","DG","AB","C",0
"6121","BQTOJ5155A",36,"A","B","B","E","C","C","D","C","C","D","A","B","C","B","AF","D","A","DF","A","C",0
"6122","GGWHJ1635V",19,"A","A","B","C","B","B","C","C","B","D","D","B","A","F","CEF","C","AC","CDG","AE","D",0
"6123","KUPZJ8553A",28,"A","B","B","C","C","C","E","E","C","D","D","A","C","E","C","D","ACD","CF","AB","C",0
"6124","PWDUH7289C",10,"A","A","B","C","E","C","E","B","C","B","B","E","C","F","CDD","D","ABCD","C","CD","CD",0
"6125","OJFCO4511T",26,"A","C","C","C","B","D","D","C","C","D","D","A","A","B","C","D","AD","DG","AC","F",0
"6126","TCANU4508O",8,"B","B","A","C","E","A","D","C","A","B","A","A","D","F","ABD","D","D","BC","BD","BF",0
"6127","DNIGC1778T",28,"A","B","C","C","A","E","D","B","B","D","E","D","C",NA,"BE",NA,"BC","ACEG","CE","BE",2
"6128","CAVLB0255R",23,"B","A","B","C","C","A","C","C","B","D","A","B","C","C","AF","D","ABDE","AE","AE","C",0
"6129","CTLYT1938J",24,"A","B","B","C","D","C","E","C","C","D","D","A","A","F","BE","D","E","ADG","B","C",0
"6130","MENXT9006V",16,"A","A","B","B","C","D","B","D","B","B","B","D","C","B","BE","D","BD","E","C","BD",0
"6131","GVPFF5466S",26,"B","B","B","E","C","C","E","D","C","D","C","A","A","B","ABCEF","D","AD","DG","B","C",0
"6132","GDZTJ2883R",20,"A","B","B","E","C","C","E","C","C","B","B","A","C","B","AE","D","ACD","ABEG","B","B",0
"6133","KSHUW5312S",10,"A","C","C","D","A","D","C","B","C","C","D","D","C","C","CF","AB","AD","BD","CD","BE",0
"6134","DCDHX9677P",24,"B","B","B","C","B","E","E","C","C","D","E","A","A","B","C","AB","ACD","DG","B","C",0
"6135","CJLON7139Z",14,"B","B","B","C","A","C","E","C","C","D","B","D","C","D","AF","BD","ABCD","AE","AB","CD",0
"6136","TRZXP2163B",12,"C","B","A","D","C","B","A","D","D","C","C","B","D","E","BDE",NA,"BD",NA,"BD","CF",2
"6137","LETJU8341C",27,"B","B","B","C","C","C","E","C","C","D","E","A","A","F","AF","D","ACD","EF","A","CDF",0
"6138","POGGU1786N",19,"A","C","B","A","D","D","C","E","D","C","A","D","B","D","BC","BC","BCD","ACD","B","CDE",0
"6139","VCNVI6035A",25,"A","B","B","D","D","B","E","C","C","A","A","E","A","B","B","CD","AD","CDF","ABE","DE",0
"6140","YDJBY3785U",27,"A","B","E","E","C","E","E","D","C","D","E","B","A","B","C","D","ACD","DG","BD","BF",0
"6141","BVGKL9332A",26,"B","B","B","E","C","C","D","C","C","D","D","A","A","B","AF","B","ACD","CD","AB","CD",0
"6142","NGVDX3448R",8,"C","B","B","B","B","A","D",NA,"A","A","A","B","C","C","CF","AD","D","BDF","CE","BC",1
"6143","OFCBG4843L",16,"A","B","E","D","A","C","B","E","C","C","C","C","C","D","AD","CD","ABCD","ADF","E","C",0
"6144","NTTWF6368J",24,"B","A","B","C","C","E","D","C","C","D","E","A","A","F","CD","D","A","DG","B","C",0
"6145","YSLZO5309P",14,"A","B","D","E","D","D","C","C","B","C","E","D","C","F","CE","AB","A","D","C","CD",0
"6146","FQHUY0031Q",37,"B","B","B","C","D","C","E","C","B","D","E","A","A","B","C","D","AC","DG","A","C",0
"6147","ZSXCH4325G",26,"B","B","A","D","D","D","E","C","B","D","A","B","A","D","BCE","B","CD","D","BD","C",0
"6148","ELLHI5020Q",8,"A","A","C","D","C","B","B","C","A","C","C","C","C","D","CD","B","D","BDG",NA,"CD",1
"6149","AHCEG2135X",29,"A","B","B","D","B","C","E","E","C","D","D","A","A","B","C","B","ACD","CD","B","C",0
"6150","OUWEZ5513U",28,"A","B","B","E","D","E","E","C","B","D","B","A","C","F","CEF","ABC","A","BDG","BC","A",0
"6151","THYVC2816Q",25,"B","B","B","C","D","C","E","C","C","D","F","A","C","F","AF","D","ACD","DG","A","C",0
"6152","PKUDI3524I",30,"B","B","B","C","A","D","E","C","B","D","B","A","C","F","AF","AB","D","ADG","D","C",0
"6153","JQJVR8815Q",14,"B","B","B","E","D","C","B","C","B","C","D","B","A","E","A","D","AC","AC","BC","CDE",0
"6154","NXRVP0588F",10,"A","C","B","B","A","C","C","C","B","C","A",NA,"C","E","D","BC","BC","CD","AD","ADF",1
"6155","EJFZX2109D",9,"B","B","B","C","C","E","D","D","C","A","E","B","A","D","AF","AB","ABCD","ABDG","B","A",0
"6156","HPDRK9834J",37,"B","B","B","C","C","C","E","C","C","D","E","A","A","B","CD","AD","AD","DG","B","C",0
"6157","IGNBE9651W",6,"A","B","C","E","B","C","C","B","B","A","D","E","C","F","CF","BC","ACD","CD","CD","D",0
"6158","JKZEU2001D",12,"A","B","B","C","E","D","A","E","B","C","D","C","C","E","BD","BC","AC",NA,"D","CE",1
"6159","KDRWS3155L",13,"B","B","B","C","C","D","E","C","C","C","A","A","C","F","C","AD","A","DF","A","C",0
"6160","TCFND8199C",27,"B","B","B","E","D","C","C","E","C","B","C","C","A","B","C","D","ABCD","ABF","BC","C",0
"6161","FOHYE0728T",40,"B","B","B","E","B","E","E","C","C","D","B","A","A","B","CF","B","E","DG","B","C",0
"6162","BIIEM4039Z",0,"A","B","B","D","D","C","A","C","B","C","C","E","B","C","AD","D","D","BDE","A","AD",0
"6163","TMKCX1749N",43,"B","B","B","E","D","E","D","C","B","D","E","B","A","F","AF","D","E","DG","B","BC",0
"6164","WJVJP2928M",27,"B","B","B","C","D","C","E","C","C","D","E","A","A","B","C","D","A","EG","B","C",0
"6165","QCJLY4122I",30,"A","B","B","E","D","C","E","C","C","D","D","A","A","F","AF","B","AC","DG","CD","C",0
"6166","GLREQ6029J",15,"A","B","B","C","B","C","C","C","D","D","C","A","B","D","BCD","AB","D","DF","AC","C",0
"6167","RIPIV6217M",24,"B","B","B","E","D","C","E","C","B","E","D","A","D","B","CDEF","D","A","BCDG","C","BDD",0
"6168","SLITN3244T",22,"B","A","B","C","D","C","B","C","C","B","B","A","C","B","C","B","AB","ABDG","AB","C",0
"6169","SGFGJ4429X",16,"A","B","B","C","E","D","D","E","B","D","A","E","A","B","AD","D","AC","BF","BD","D",0
"6170","AXGFU2616M",24,"A","B","B","C","A","C","A","C","B","A","A","A","C","A","C","B","AD","CDG","BCE","BD",0
"6171","WZBOW3588D",28,"B","B","B","C","F","C","E","C","C","D","E","A","A","B","C","AB","ACD","DG","B","C",0
"6172","UJYFM6760I",13,"A","B","C","B","C","A","E","C","B","B","B","B","A","B","C","B","CD","BCDF","A","ABD",0
"6173","AECBI3219R",17,"B","B","B","C","C","B","E","C","B","D","E","A","A","B","C","B","B","BDG","AB","CD",0
"6174","EWXEH1180N",15,"A","A","C","E","E","A","D","C","B","D","A","C","A","D","CEF","D","A","ADF","ABE",NA,1
"6175","RLOQE1012Q",34,"A","A","B","E","D","C","E","B","A","D","D","A","A","F","ABCEF","D","AD","ADG","CD",NA,1
"6176","PYTVN6759L",27,"B","B","B","C","C","C","E","C","B","D","F","A","A","G","ABCEF","D","BC","D","E","C",0
"6177","QOFTW5095F",43,"B","B","B","C","C","D","D","C","C","E","A","A","C","B","BE","AB","ACD","ABDF","BE","B",0
"6178","GYNOU8964S",30,"B","B","B","C","D","E","E","C","C","D","D","A","A","F","CE","D","ACD","DG","B","C",0
"6179","OQXFL8334Q",5,"A","C","C","D","B","D","E","C","C","B","C","E","A","E","ACF","BD","E","ABDG","BE","BCF",0
"6180","IHABD0705F",2,"A","B","B","B","B","C","E","D","A","C","C","B","A","F","BDF","BC","ABCD","ACDG","AB","CF",0
"6181","NGMQM8670O",18,"B","B","A","E","D","C","E","C","C","E","D","B","A","B","BE","D","AD","F","B","CD",0
"6182","BXWZO8816G",2,"C","C","A","D","C","A","B","B","B",NA,"B","B","D","D","D",NA,NA,"A","AB","CD",3
"6183","NLIEO1307A",26,"B","B","B","C","D","C","E","C","C","D","E","A","A","B","C","D","ACD","BDG","B","C",0
"6184","CUSLR3771P",29,"A","C","A","B","E","B","D","D","B",NA,"C","C",NA,NA,"CF","C","BE","DF","CE","CD",3
"6185","VSMYZ6813V",30,"B","A","B","D","D","B","E","C","C","D","D","A","A","F","C","B","AD","DG","BD","CD",0
"6186","ZHVZG2264S",-10,"A","A","C","D","C","E","C","D","B","B","B","B","C","G","CE","ABC","AC","ADG","BD","ACD",0
"6187","RHACH6164U",26,"A","A","D","C","C","C","D","C","B","A","D","B","C","E","BE","B","CD","ACF","C","AD",0
"6188","BCCMR0616J",-4,"B","A","B","A","F","C","A","A","B","A","D","B","B","F","BDE","B","BD","BCE","AB","B",0
"6189","NXWIJ4404U",28,"B","B","B","C","D","C","D","C","C","B","A","B","A","B","ACF","D","AD","DF","B","C",0
"6190","SQZQT7791C",15,"A","B","B","C","D","C","E","C","C","D","B","B","A","B","BE","AB","ACD","ADG","A","B",0
"6191","VPJOZ9305D",11,"A","A","B","D","D","E","E","A","B","D","B","A","A","D","ACE","B","BC","ABDG","BE","C",0
"6192","FGMCG7051W",-4,"A","B","B","D","F","B","B","C","C","E","B","B","D","F","C","AB","C","DF","AC","C",0
"6193","BMAKX4641S",26,"B","B","B","C","D","A","E","C","C","D","D","A","A","B","C","D","ACD","DG","AB","C",0
"6194","JXUTO3935A",12,"A","A","A","D","B","E","D","B","B",NA,"B",NA,"E","F","A","B","BCD",NA,"AD","EF",3
"6195","FROOV6682W",27,"B","B","B","C","D","C","E","C","C","D","A","A","A","F","C","D","AD","DG","A","C",0
"6196","MMUYW7756C",30,"B","B","B","C","A","A","D","C","A","D","B","A","A","B","ACE","D","AD","ADG","AB","C",0
"6197","WTCDK7989H",32,"A","A","B","C","C","D","E","C","B","D","E","A","A","B","C","B","AD","DG","AB","BD",0
"6198","TJRHF4969U",26,"C","B","B","C","D","D","D","C","C","D","A","A","A","B","C","D","AB","DG","BC","B",0
"6199","TZOOS1773V",25,"A","B","B","C","C","C","E","C","C","D","E","A","A","F","AF","B","A","ADF","A","C",0
"6200","JBOSY7732S",7,"A","C","A","B","E","E","D","A","B","E","D","C","D","F","CD","B","E","BDF","ABD",NA,1
"6201","LAPJS9514X",31,"A","B","C","C","D","D","D","C","B","D","D","A","A","F","BE","B","AD","ADG","BCE","C",0
"6202","TOFIQ0301T",22,"B","C","B","C","C","C","A","C","A","E","A","B",NA,"D","BD","D","AD","DG","CD","C",1
"6203","TQKYI3417N",27,"B","A","B","C","C","D","E","C","C","D","A","B","C","F","BD","D","BCD","CF","ABE","CD",0
"6204","AEZVK3891D",30,"A","B","B","C","C","D","D","C","B","D","D","B","A","E","CD","D","ABCD","ADF","AD","C",0
"6205","QCZSS4353D",15,"C","B","A","D","A","C","E","E","C","D","A","B","A","F","CEF",NA,"CD","DG","B","C",1
"6206","LMXPC8793C",23,"B","B","B","C","E","E","D","C","C","D","E","A","A","B","C","D","ACD","DG","A","C",0
"6207","ISXJJ7055M",6,"B","B","B","D","E","E","D","C","C","D","C","B","D","D","BE","B","A","AD","B","CD",0
"6208","CWMUH9890W",20,"A","B","A","E","B","E","B","C","C","D","D","B","C","B","CF","AD","D","ABCEF","B","ABD",0
"6209","UTDQW3854P",32,"A","B","B","C","D","B","D","C","C","D","C","A","C","B","C","D","ACD","ABCEG","BC","C",0
"6210","CSCUK4575P",15,"A","C","B","C","E","C","C","C","B","B","F","B","D","C","C","D","ABCD","A","AB","BEF",0
"6211","GYATJ6539M",15,"B","B","B","C","D","D","E","E","B","D","A","B","A","F","C","A","ABD","DF","B","C",0
"6212","BSTNC7235P",29,"B","B","B","C","C","C","E","C","C","D","F","A","A","B","CE","B","ABC","ADG","D","B",0
"6213","CAISV3000V",30,"A","B","B","C","D","C","E","C","C","D","E","A","A","B","CD","D","AD","ABCEF","B","C",0
"6214","YNUDG9340L",23,"B","B","B","C","D","C","E","C","C","D","D","A","C","B","C","D","ACD","DG","B","BF",0
"6215","MLZTX3807W",19,"B","A",NA,"E","D","C","E","C","B","D","A","C","A","B","CD","AB","D","D","B","C",1
"6216","YHLBM5892S",21,"B","B","B","C","D","B","E","C","C","D","E","A","A","B","C","D","ACD","DG","AB","C",0
"6217","DRYOA8572U",24,"B","A","B","C","C","C","D","C","B","D","A","B","C","B","BE","D","ABCD","CDF","BD","ABCDE",0
"6218","AGICM5253A",26,"B","B","B","C","D","D","E","C","C","D","F","A","A","C","CD","D","ACD","DF","AD","C",0
"6219","UYQKH6685X",20,"B","B","B","C","C","C","E","C","C","D","D","A","A","F","C","D","ACD","DG","AC","C",0
"6220","ZAEUO1489W",13,"B","A","B","C","D","E","E","C","D","D","F","B","D","B","BCD","B","AB","DG","BCD","F",0
"6221","ZINDB7300S",29,"A","B","B","C","B","C","C","C","C","D","F","C","A","B","C","AB","ACD","C","A","A",0
"6222","SZWUW5464K",30,"A","B","B","D","C","B","D","D","B","D","F","B","A","G","C","B","A","ADG","CD","DE",0
"6223","HQUWA4948T",30,"A","B","B","D","D","C","D","A","A","E","F","B","C",NA,"AD","D","AC","CD","AB","CD",1
"6224","DOPOE6850R",34,"B","B","B","D","E","C","E","C","C","D","D","A","A","G","ABCEF","D","AB","ABCEG","ACE","D",0
"6225","DZZAV8765Z",24,"B","B","B","E","D","D","D","C","B","D","D","B","A","B","C","D","A","DF","BC","BDE",0
"6226","JOVSI2310Q",10,"A","A","B","D","D","C","B","C","D","A","C","E",NA,"F","AF","AB","DE","BDG","A","BD",1
"6227","QQXKW4840E",27,"B","B","B","C","D","C","E","C","C","D","E","B","C","B","C","AD","ACD","DG","B","C",0
"6228","OUEMK8811N",14,"B","B","B","C","D","C","E","C","C","D","E","A","A","B","C","D","ACD","DG","B","C",0
"6229","VIJTB7926I",27,"A","B","B","C","E","C","D","C","B","D","C","A","A","F","AC","B","A","DG","AD","B",0
"6230","SRZZZ6343X",15,"B","B","B","C","F","C","C","C","E","C","D","B","C","D","AF","B","A","CF","A","CD",0
"6231","EVFRJ8890T",16,"B","B","B","D","C","E","C","C","C","C","B","C","C","D","CF","D","C","ABDG","A","BD",0
"6232","RXTLJ1282H",10,"A","C","B","C","C","E","B","B","B","A","C","C","C","D","AD","AB","AB","CEF","AC","CD",0
"6233","ECUFF3478J",19,"B","B","B","C","D","C","E","C","C","D","E","A","A","B","C","D","ACD","DG","B","C",0
"6234","OHARW1742J",35,"B","B","B","C","D","C","E","C","C","D","E","A","A","B","C","D","ACD","DG","B","C",0
"6235","CPNRR3801C",34,"B","A","B","E","D","B","E","D","A","E","F","B","A","B","CE","AD","BCD","BDF","B","AD",0
"6236","VVNRP2738C",19,"B","B","B","E","C","E","D","C","C","D","B","B","A","A","C","B","C","ABDG","B","CD",0
"6237","NDMPS7244B",31,"B","B","B","C","D","C","E","C","C","D","D","A","A","F","BE","D","CD","CDG","B","C",0
"6238","JHFDI0667L",31,"B","B","B","C","D","C","E","C","C","D","D","A","A","B","C","D","CD","ADG","A","CD",0
"6239","TIEKR4768U",20,"A","B","B","C","D","C","E","B","C","D","B","A","A","B","AF","D","ACD","ABDG","C","E",0
"6240","DZCPA1037K",19,"A","B","B","C","A","E","D","C","C","A","D","B","A","B","BC","D","ACD","BCG","AB","D",0
"6241","DNPWY8954U",23,"B","B","B","C","C","C","D","C","B","D","B","B","A","F","B","D",NA,"AC","AD","C",1
"6242","FYGTO5696D",19,"B","B","D","E","A","B","E","C","C","D","F","A","C","B","C","D","ACD","G","AC","B",0
"6243","NEPDS3561L",23,"B","B","C","E","B","C","C","E","D","A","A","B","C","E","BC","C",NA,"AB","C","CDF",1
"6244","CLTDM6740B",28,"B","B","B","C","E","C","E","C","C","D","D","A","A","B","ABEF","D","ACD","DG","B","C",0
"6245","MQRLB1231R",28,"B","A","B","C","D","C","E","C","C","D","F","B","A","B","ABC","AB","AD","BDG","ABC","CF",0
"6246","YMKYO5359I",21,"B","B","B","C","C","C","D","C","E","D","D","A","A","F","BE","B","AB","D","A","C",0
"6247","MWEFE0506U",35,"B","B","B","C","C","C","E","C","C","D","F","B","A","B","C","D","AD","DG","A","CE",0
"6248","VHXYW9081D",19,"A","B","B","E","C","A","D","C","B","D","A","B","A","F","AF","BD","AB","ABDG","A","BDF",0
"6249","GLCSE6433Y",32,"A","B","B","C","B","D","E","C","D","B","A","B","A","B","AF","D","AC","DF","B","C",0
"6250","CGYWG1159Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"6251","NCZRX8288X",22,"A","B","B","C","C","C","D","C","B","B","C","B","A","F","CD","B","AD","ACF","AB","CD",0
"6252","ZGBTK2474I",26,"C","B","B","C","D","A","D","C","C","D","E","B","A","F","AF","B","AD","ADG","B","CD",0
"6253","UVJZB0064F",30,"B","B","B","C","C","E","D","C","C","B","F","A","A","B","CEF","AB","D","ABE","B","C",0
"6254","SZDFG2111Y",28,"B","B","B","C","D","C","E","C","A","D","E","B","A","B","C","D","AC","ADG","B","C",0
"6255","OEBWJ8064D",21,"A","A","B","C","D","B","E","E","B","D","B","B","A","E","ACF","D","CD","DG","BC","CD",0
"6256","OPCEY5269Q",27,"A","B","B","C","C","C","D","C","B","D","A","E","A","B","AF","D","ACD","BD","D","C",0
"6257","QJHFU2873D",7,"A","C","B","D","E","A","D","D",NA,"E","E",NA,"C","F","CF","AB","B","ACEG","BD","CD",2
"6258","KEGQJ2520S",10,"A","A","A","D","D","B","E","D","C","B","C","A","C","G","BE","AB","AC","ADEF","BC","BD",0
"6259","MNHGY1602Y",21,"A","B","A","C","C","C","E","C","B","D","F","B","A","B","ABEF","AB","CD","DG","BE","CD",0
"6260","ZCPIE7252N",9,"C","B","B","C","C","C","C","C","B","E","D","C","D","C","BE","AB","AD","ABDG","ADD","BD",0
"6261","FBWPY0688V",37,"B","B","B","C","C","C","E","C","D","D","E","A","A","B","AF","D","A","DG","AB","C",0
"6262","HSWFX5653M",25,"D","B","B","D","C","C","E","C","C","D","F","B","A","F","CF","D","AD","B","AC","C",0
"6263","DJZPN1072Y",23,"B","B","B","C","D","C","D","C","C","D","D","A","A","B","AF","B","BD","DG","AB",NA,1
"6264","MQIIF7387R",18,"B","B","B","C","C","C","B","E","A","D","B","A","C","C","BCEF","B","CDD","ADG","BD","BD",0
"6265","OCXOQ3897J",29,"A","B","B","C","A","C","D","C","B","D","A","B","C","F","CD",NA,"ABCD","CE","B","C",1
"6266","ZLCUH1490U",24,"A","B","B","C","D","D","A","C","C","D","C","B","C","B","AE","AB","D","CDDF","BC","C",0
"6267","XWACA1239D",18,"B","B","D","C","D","A","E","C","C","D","B","A","A","B","CD","AB","ABD","A","A","B",0
"6268","DFZVW7286T",10,"A","B","B","D","C","A","D","D","A","D","C","D",NA,"E","BD","D","BD","CEF","BD","AC",1
"6269","NPOOA0351G",32,"B","A","B","C","D","B","D","C","C","A","B","C","C","B","BE","D","D","EF","BC","CDEF",0
"6270","ITYNL9013C",9,"A","A","A","C","B","C","E","C","C","A","A","C","A","A","C","AB","CD","ABD","BD","BF",0
"6271","BJMDX3165I",32,"B","B","B","C","D","C","C","E","C","D","D","B","A","B","CEF","D","A","DG","BC","DE",0
"6272","NJIJK9029Y",10,"A","B","D","E","C","A","C","C","B","A","A","D","A","B","ABDF","ABC","ABCD","F","BD","AD",0
